id,label,acc,url
3351ff50-30ce-5ae5-a4d8-5124ea04f8c1,Small intestine carcinoma,C0238196,https://www.disgenet.org/browser/0/1/0/C0238196/
08cb1643-636a-524c-b19b-472a58cb8533,Small labia majora,C0566899,https://www.disgenet.org/browser/0/1/0/C0566899/
8972133f-cd59-582a-a5de-8700908abc86,Small Lymphocytic Lymphoma,,
04710010-d681-5208-b8b3-33ee4a8bf6f5,Small midface,C2673410,https://www.disgenet.org/browser/0/1/0/C2673410/
37ce2d73-80b1-5da5-a0b5-22a030ab52ed,Small nose,,
4eb1f25e-8178-5147-ae11-60ab8b5230c6,Small penis,C0240701,https://www.disgenet.org/browser/0/1/0/C0240701/
6c5d22b1-da11-560c-9edb-9eba4f02b386,Small placenta,C0566694,https://www.disgenet.org/browser/0/1/0/C0566694/
41e5eab4-c5ad-52e3-873f-23b93827a112,Small testicle,C0241355,https://www.disgenet.org/browser/0/1/0/C0241355/
842fd46d-6b0c-58c7-a2b9-7ebe542d9eaf,Small thenar eminence,C1846474,https://www.disgenet.org/browser/0/1/0/C1846474/
f5bfe8a0-d781-5e69-a4c9-e3e3c8c2568b,Small thymus,,
04594919-6897-52ff-94c6-08c4c669716f,Small vessel vasculitis,,
ece7f5f2-74f2-5967-9518-17ac298db8d7,Small wings of the pelvic girdle,,
79323105-d9ff-542e-8de7-7dd8656d31b1,Small wrist bones,,
7a905f23-c446-5fa6-bc68-27a1835c46ff,Smallpox,C0037354,https://www.disgenet.org/browser/0/1/0/C0037354/
e02415b1-6887-5145-b08b-f52cbff2610e,Smell Perception,,
a71584f6-9eef-514c-8ea8-45e14b29c220,Smith-Lemli-Opitz Syndrome,,
f8e2e82c-23d8-502b-9cca-543058c3f401,Smith-Magenis syndrome,C0795864,https://www.disgenet.org/browser/0/1/0/C0795864/
d9eda4c5-3206-5270-8e01-cbb52826e491,SMITH-MCCORT DYSPLASIA 1,C3888088,https://www.disgenet.org/browser/0/1/0/C3888088/
0d9626e6-bbe5-530d-953d-2b7bcfaf31ea,Smoker's lung,C0850741,https://www.disgenet.org/browser/0/1/0/C0850741/
b0b4e05a-dcfd-539b-8c0e-d5085ed09754,Smoking Behaviors,C1519383,https://www.disgenet.org/browser/0/1/0/C1519383/
8135e403-8c53-5bcb-9574-039a92acb931,Smoldering myeloma,C1531608,https://www.disgenet.org/browser/0/1/0/C1531608/
9b48101e-4451-55a9-935f-7a783b51e8d1,Smooth Muscle Tumor,C0206658,https://www.disgenet.org/browser/0/1/0/C0206658/
23b0da1e-4a04-5745-a854-048a492b2e6b,Smooth philtrum,,
3b9aa993-a276-53a5-9dc3-f212d724037d,Snoring,,
72cfad7f-a3db-5af1-89a6-2d164a11dd58,Snowflake vitreoretinal degeneration,C1860405,https://www.disgenet.org/browser/0/1/0/C1860405/
3c5ef3a5-baf8-5d34-9266-e68a55e78cd1,Social Anhedonia,C3178803,https://www.disgenet.org/browser/0/1/0/C3178803/
eb2e4168-ca48-57c5-b60a-76f4a4444eb3,Social Anxiety,C0424166,https://www.disgenet.org/browser/0/1/0/C0424166/
9cf9bdfb-57bc-5804-8f3b-cebdc3eb4868,Social Communication Disorder,C0150080,https://www.disgenet.org/browser/0/1/0/C0150080/
297fa811-e5c5-521e-8a31-d3d5ca82e003,Social disinhibition,C0424296,https://www.disgenet.org/browser/0/1/0/C0424296/
248c49e6-ab1e-57e8-9d92-a9b800cafb1d,social stress,,
d472307e-a1ba-58d7-a3b2-76e4f3fb60a8,Soft skin,C1844592,https://www.disgenet.org/browser/0/1/0/C1844592/
062178ef-dbf7-584c-983a-0d06ba8b5df2,Soft Tissue Infections,,
46685b65-a7ff-585b-a4eb-7dd260fb838f,Soft Tissue Neoplasms,C0037579,https://www.disgenet.org/browser/0/1/0/C0037579/
ffe4bc42-b5a9-58af-b1a0-f430c4b442f5,Solid Neoplasm,,
0a8fa51f-8e5b-5bf5-8fbb-4df4266bd5ec,Solitary fibrous tumor,,
d0bd1268-7b3c-53ed-8107-3f8e822c3d79,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,C1840235,https://www.disgenet.org/browser/0/1/0/C1840235/
0874cf17-162f-53ec-95ab-7721630e6eaf,Solitary scalp defect,,
184352ea-08dc-5528-94d1-f5b0e7e99d75,Soluble Interleukin 6 Receptor Measurement,C3897558,https://www.disgenet.org/browser/0/1/0/C3897558/
380e634d-578e-5119-a752-76b5a1aa5f82,Soluble Transferrin Receptor Measurement,C3541318,https://www.disgenet.org/browser/0/1/0/C3541318/
2052c38b-cc54-5e18-9fbd-8e508de7c288,Somatic mosaicism,,
dcd2df82-51a2-5afd-baa3-44539e3f8df5,Somatization,,
7a9a1d42-95a4-588a-975a-78b3bd55b78b,Somatostatinoma,,
5c6be7a0-1640-5361-bfff-a4c67c50090e,Somatotropin deficiency,C3714796,https://www.disgenet.org/browser/0/1/0/C3714796/
9ea7d85e-7771-5972-99d6-21a8aedf9661,Somnolence,,
57f1135c-7ce7-57a1-9980-370602cb36e9,Sore Throat,,
4c5bde97-7b2d-58ca-bc8e-2f6524bb11e0,Sore to touch,C0234233,https://www.disgenet.org/browser/0/1/0/C0234233/
fc83c2fc-00a8-54ed-a873-3b03f8fbcf71,Sotos' syndrome,C0175695,https://www.disgenet.org/browser/0/1/0/C0175695/
dbe5cec1-3e79-56d7-8d6b-f0face0608eb,Southeast Asian ovalocytosis,,
01a94b8d-0986-5f26-9d11-6dd0af28acf7,Spade-like hand,C0264142,https://www.disgenet.org/browser/0/1/0/C0264142/
b0d45526-0a51-5e12-8025-3d93f48825d1,Sparse and thin eyebrow,C4282407,https://www.disgenet.org/browser/0/1/0/C4282407/
5f1aa8e7-35eb-5d6d-b9f5-4f88f58aa3db,Sparse axillary hair,C1858574,https://www.disgenet.org/browser/0/1/0/C1858574/
4e66437a-9f91-5b78-962b-3fe9d5349b2d,Sparse body hair,C1862863,https://www.disgenet.org/browser/0/1/0/C1862863/
5293e502-835f-55c0-87e6-a2fb6b7562d6,Sparse bone trabeculae,C1833324,https://www.disgenet.org/browser/0/1/0/C1833324/
acd0358f-8221-522d-adb7-d8490b935a16,Sparse eyebrow,C1832446,https://www.disgenet.org/browser/0/1/0/C1832446/
309ce9fa-f4ad-5ce0-8274-9b82b7dd4a93,Sparse eyelashes,C1843300,https://www.disgenet.org/browser/0/1/0/C1843300/
9a32fed0-f06c-5aad-9e93-daa887b2a0c7,Sparse hair,,
64bec114-c4c1-5f14-b401-bb6bd7afc540,Sparse lateral eyebrow,C1857206,https://www.disgenet.org/browser/0/1/0/C1857206/
2813dff9-b53a-52ff-9f82-b266fe748266,Sparse or absent eyebrows,,
0d8120b1-ccc9-506a-b9a4-90911b2ae6f3,Sparse or absent eyelashes,C3551431,https://www.disgenet.org/browser/0/1/0/C3551431/
18c128a5-a08e-5fc0-b2e8-f03ad303270f,Sparse pubic hair,C1858573,https://www.disgenet.org/browser/0/1/0/C1858573/
24d5b01d-6d2e-5cda-a5da-2a5106b8b8ce,Sparse scalp hair,C1857042,https://www.disgenet.org/browser/0/1/0/C1857042/
aad79701-0fc1-57c2-b474-a0bf11fb720e,Sparse to absent eyelashes,,
edff8082-08ac-5513-b279-e2e034c8fd7a,Sparse/absent eyebrows,,
b40e5a90-3152-5e87-9fc8-e60291f2423e,Spasm,,
729f51db-5dbc-5163-9724-07e461b70650,Spasmodic movement,,
ae9d97c7-de97-53d0-a859-bcae7fe5dec9,Spasmodic torticollis,C0152116,https://www.disgenet.org/browser/0/1/0/C0152116/
b47b2b90-2695-551e-a51c-759f0379f343,spasmus nutans,C1527306,https://www.disgenet.org/browser/0/1/0/C1527306/
98c78081-c32d-5ef5-b7f7-ce2eaf3e6a03,Spastic,,
1985ef43-5055-5b94-b730-97f1cacf5fe3,Spastic Ataxia,,
1f66fca9-8a7d-5e43-9e89-ad235252e141,Spastic gait,C0231687,https://www.disgenet.org/browser/0/1/0/C0231687/
585a2ac2-4624-507b-98dc-6285b45643e8,Spastic Paraplegia,,
dbfaec09-48fd-5266-a1b3-be3b165146c0,Spastic paraplegia 17,C2931276,https://www.disgenet.org/browser/0/1/0/C2931276/
49189fde-0df8-5be4-ba28-0f2d96aea6c2,Spastic Paraplegia Type 7,,
453d283e-f613-5259-b9b8-85353640fac9,Spastic Quadriplegia,,
40bafb9f-3394-5bac-9bdf-938b734794a3,Spastic syndrome,C0270814,https://www.disgenet.org/browser/0/1/0/C0270814/
e4f9374f-2bf1-5295-9e70-692e795abddc,Spastic tetraparesis,C0575059,https://www.disgenet.org/browser/0/1/0/C0575059/
2f47e45d-b00b-57fe-95ad-c6a6451e89ee,Specific granule deficiency,,
54e40c06-8c2b-5a03-a809-92da81fa7b3f,Specific language impairment,,
beb8475c-dee6-5bb1-847f-09c16f7f3d97,Specific learning disability,C4025790,https://www.disgenet.org/browser/0/1/0/C4025790/
5aba609f-95a1-5c08-a499-a0aa7b23cb98,Speech and language disorder,C0023009,https://www.disgenet.org/browser/0/1/0/C0023009/
736af489-ada5-5794-8feb-12fcf9852eac,Speech Delay,,
bfa8881f-6147-5875-ab3a-10ad4ae043a2,Speech Disorders,C0037822,https://www.disgenet.org/browser/0/1/0/C0037822/
9ba38882-80c2-5cf1-a410-c82276e29947,Speech impairment,,
4b72bc7b-fdd7-5f1e-b71f-b96b1c9bf1d5,Speech Sound Disorders,C4019167,https://www.disgenet.org/browser/0/1/0/C4019167/
5fcd4300-3410-588d-a330-a58b05bb6166,Spermatocytic seminoma,C0334517,https://www.disgenet.org/browser/0/1/0/C0334517/
ed95f5cc-0d84-585d-bebd-8f455b198358,Sphenoid Wing Meningioma,C1565951,https://www.disgenet.org/browser/0/1/0/C1565951/
c6c6b476-7caf-5a18-a7a1-311a88c0d7cf,Spherocytosis,,
9dc11238-27be-59f4-aecc-c4fb6ca52c3e,Sphingolipidoses,,
b3ee32b7-5c5c-556d-8fb3-11d8b0a5c93d,Spider Veins,,
b972bd1a-2aef-5139-bb8e-cb3f52208cdf,Spina Bifida,,
d5c57c48-669f-5251-b8a8-e1d8e3e92597,Spina bifida aperta of cervical spine,C1960883,https://www.disgenet.org/browser/0/1/0/C1960883/
3ec5b7d8-b6f3-5d9e-8851-d4e0cc8699f7,Spina Bifida Occulta,C0080174,https://www.disgenet.org/browser/0/1/0/C0080174/
45d1bc7a-f649-5a9f-8537-0f98cadc3dec,Spinal ataxia,,
45f28adc-afad-5ca9-9716-137fd8fa2b43,Spinal canal stenosis,,
9172497b-3813-53cd-88bf-fabb2056bcfd,Spinal Cord Contusion,,
bad89268-15ad-597d-adc8-ad8da10625fd,Spinal Cord Diseases,C0037928,https://www.disgenet.org/browser/0/1/0/C0037928/
3e85cf09-9617-5f2c-99b2-c37f9aa35a09,Spinal Cord Injuries,,
9c4dbf7b-a1fb-5dad-a8d2-fb646445d54b,Spinal Cord Ischemia,C0752130,https://www.disgenet.org/browser/0/1/0/C0752130/
4e0e5826-8d7a-52cf-a7e1-eaf6f7eda77e,Spinal Cord Laceration,,
fa0180ae-151c-544d-85f5-083f54202bc3,Spinal Cord Myelodysplasia,C0344479,https://www.disgenet.org/browser/0/1/0/C0344479/
cc57fede-085c-5041-b631-70f76d434f51,Spinal Cord Neoplasms,C0037930,https://www.disgenet.org/browser/0/1/0/C0037930/
d9f0d529-4859-5103-9b42-1e1b4aaaac20,Spinal Cord transection injury,,
e6c28ef6-56ce-52cf-bb27-453b16bff1a2,Spinal Diseases,C0037933,https://www.disgenet.org/browser/0/1/0/C0037933/
c8119d4d-5e9e-53d9-b895-f76faff8b6ff,Spinal fusion,C3278509,https://www.disgenet.org/browser/0/1/0/C3278509/
52b499b4-85bf-5479-975a-14178f95b450,Spinal Meningioma,C0347515,https://www.disgenet.org/browser/0/1/0/C0347515/
5c44577e-20af-5e82-8674-79a2c1c6878e,Spinal Muscular Atrophies of Childhood,C0700595,https://www.disgenet.org/browser/0/1/0/C0700595/
27abe3c7-6bd5-52ca-9386-536e9b3e828c,Spinal Muscular Atrophy,,
13d634f3-af0e-5455-942d-666687412b16,SPINAL MUSCULAR ATROPHY WITH RESPIRATORY DISTRESS 1,C1858517,https://www.disgenet.org/browser/0/1/0/C1858517/
d0cbc6ff-2125-5cf3-a31c-55e7ad5865d6,Spinal Neoplasms,C0037939,https://www.disgenet.org/browser/0/1/0/C0037939/
a5b03bc0-a43e-58e6-ae86-2dd3540e62ed,Spinal rigidity,C1858025,https://www.disgenet.org/browser/0/1/0/C1858025/
050372fa-662f-51a5-ba54-aa83327474bf,Spindle cell hemangioma,C1304508,https://www.disgenet.org/browser/0/1/0/C1304508/
3d4a4e8c-b363-50bd-aa2d-5692547ad291,Spindle Cell Neoplasm,C1336052,https://www.disgenet.org/browser/0/1/0/C1336052/
aafe4407-2b9a-53b7-b467-a84cf75c5778,Spindle Cell Oncocytoma of the Adenohypophysis,C2986561,https://www.disgenet.org/browser/0/1/0/C2986561/
b300c6ec-34cb-5e8f-92a8-775f2032187c,Spindle cell rhabdomyosarcoma,C1266134,https://www.disgenet.org/browser/0/1/0/C1266134/
edc8688f-d973-53c6-aac0-e9f14803e97f,Spinocerebellar Ataxia 10,C1963674,https://www.disgenet.org/browser/0/1/0/C1963674/
449e48fe-5b4e-5bb1-ba4f-0a4b673df33d,SPINOCEREBELLAR ATAXIA 17,C1846707,https://www.disgenet.org/browser/0/1/0/C1846707/
253e3286-a53f-593c-a9a6-c58f1bcebe6a,SPINOCEREBELLAR ATAXIA 8,C1837454,https://www.disgenet.org/browser/0/1/0/C1837454/
1521104d-8859-5272-bb61-6584bec38f0a,Spinocerebellar Ataxia Type 1,,
f59ba5d4-0f91-5a75-958d-2482d361148d,Spinocerebellar Ataxia Type 2,C0752121,https://www.disgenet.org/browser/0/1/0/C0752121/
0f318123-ee83-5898-87d1-60e4ff3aab4f,Spinocerebellar ataxia type 31,,
f363b44f-cc6c-5a83-b308-c1e7abde65fd,Spinocerebellar Ataxia Type 4,,
807f0b7a-4b43-59e8-90dc-0f595043866b,Spinocerebellar Ataxia Type 5,C0752123,https://www.disgenet.org/browser/0/1/0/C0752123/
7d494e05-d18c-58cd-8eb9-df52ee03f45f,Spinocerebellar Ataxia Type 6 (disorder),C0752124,https://www.disgenet.org/browser/0/1/0/C0752124/
2c751039-b586-5d11-b8b9-8faeb8961b1f,Spinocerebellar Ataxia Type 7,C0752125,https://www.disgenet.org/browser/0/1/0/C0752125/
dc1e1d9e-202d-5424-a371-18106113a30d,Spinocerebellar ataxia type 8,,
10ba39fb-6095-52a3-ba24-708bdfd7c239,Spinocerebellar Degeneration,,
bb7adbc8-8c68-548e-8521-1879b35fe88f,Spinocerebellar tract degeneration,C1866751,https://www.disgenet.org/browser/0/1/0/C1866751/
6081f9b8-4afa-543e-8354-f8cb37cd3390,Splanchnic vein thrombosis,C4022560,https://www.disgenet.org/browser/0/1/0/C4022560/
cb018d83-a4c8-5866-86d1-0c36a26b8eda,Splenic Hypoplasia,C0685889,https://www.disgenet.org/browser/0/1/0/C0685889/
d324641e-7d6d-557f-ac88-409c3fe5f501,Splenic Marginal Zone B-Cell Lymphoma,C0349632,https://www.disgenet.org/browser/0/1/0/C0349632/
042e0db0-642f-5eb1-8e7b-71a329af2c64,Splenic Neoplasms,C0037999,https://www.disgenet.org/browser/0/1/0/C0037999/
36ec677c-b33e-5bd3-9f1d-98445780975a,Splenomegaly,,
8de96c9f-e2a6-54df-a892-7bad18e1a501,Split-Hand/Foot Malformation,,
66f9f1a1-08db-5d75-ad73-1efa7895ee70,SPLIT-HAND/FOOT MALFORMATION 4,C1854442,https://www.disgenet.org/browser/0/1/0/C1854442/
a0a6f63d-6e6b-545f-aea0-08b4a26c8e04,Split foot,,
eab67217-6cfa-5b70-bce5-d948c0447769,Split hand foot deformity 1,C2931019,https://www.disgenet.org/browser/0/1/0/C2931019/
1768e093-7b64-59fc-9e7b-8ef5bbe83654,Spoken Word Recognition Deficit,C4072928,https://www.disgenet.org/browser/0/1/0/C4072928/
c53dff72-fae8-5a08-83c0-481075f3509a,Spondylarthritis,C0949690,https://www.disgenet.org/browser/0/1/0/C0949690/
87997f25-a326-55a4-ae5c-18da31ffa237,Spondylarthropathies,C0949691,https://www.disgenet.org/browser/0/1/0/C0949691/
cdcfdb75-c0b0-53b6-a129-84cf190e2f3b,Spondylitis,,
a7f1126b-6b32-5955-bd4a-dcc4a375a72a,SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME,C1848934,https://www.disgenet.org/browser/0/1/0/C1848934/
b1493ea5-0e05-59fc-a762-732bc38178e4,Spondyloepimetaphyseal disorder,C0432211,https://www.disgenet.org/browser/0/1/0/C0432211/
8a3c97cf-0a88-543e-808d-fc18ce467a80,Spondyloepiphyseal Dysplasia,,
d8093812-74bb-51d5-a00c-ba846a3a6944,Spondylolisthesis,,
2f2751bd-4b4b-5e84-8cb1-eac194b0538d,Spondylolysis,C0038018,https://www.disgenet.org/browser/0/1/0/C0038018/
31cb3338-4a3b-5c3d-aa47-ed689b44b0fb,Spongioblastoma,C0334584,https://www.disgenet.org/browser/0/1/0/C0334584/
5da83a53-3d19-50e2-be07-a24010d90b4b,Spontaneous abortion,,
4a51f903-6025-52dd-be4c-12c75578e238,Spontaneous hematomas,C1697453,https://www.disgenet.org/browser/0/1/0/C1697453/
9803b85c-4786-58c7-a186-c0f362684324,Spontaneous pneumothorax,,
f1b6ad7f-7ae5-5561-b0df-a711278f8ca4,Sporadic Breast Carcinoma,C1336076,https://www.disgenet.org/browser/0/1/0/C1336076/
3c3ec6cf-f13b-5479-ad70-51153bf7fdfe,Sporadic Burkitt's lymphoma,C1336077,https://www.disgenet.org/browser/0/1/0/C1336077/
5d41c267-0e58-5dca-aba0-266823fee55c,Sporadic Parkinson disease,C4511452,https://www.disgenet.org/browser/0/1/0/C4511452/
eea12f6d-b15c-5743-b333-f242003ed0af,Sprains and Strains,,
9ac50787-f3e1-579a-abd4-588d165c8118,Sprengel deformity,C0152438,https://www.disgenet.org/browser/0/1/0/C0152438/
9e9d3b8f-2976-5ae0-9166-fd8bb8402906,Squamous cell carcinoma,,
9601fae5-5a46-5a36-8d25-45349251183f,Squamous cell carcinoma of esophagus,C0279626,https://www.disgenet.org/browser/0/1/0/C0279626/
e839849b-0940-59dc-9bf3-9a0f6bbb7bc7,Squamous cell carcinoma of lip,C0280302,https://www.disgenet.org/browser/0/1/0/C0280302/
4e60ca51-5197-5906-a41d-371205df4b74,Squamous cell carcinoma of lung,C0149782,https://www.disgenet.org/browser/0/1/0/C0149782/
d10cd5b1-ab8a-5d53-9ebe-3d1482e6271c,Squamous cell carcinoma of mouth,C0585362,https://www.disgenet.org/browser/0/1/0/C0585362/
4ede3a34-50e4-5985-ab95-e113c7c25408,Squamous cell carcinoma of oropharynx,C0280313,https://www.disgenet.org/browser/0/1/0/C0280313/
f2914bb5-0b1d-5f3b-914d-079eaca6fe52,Squamous cell carcinoma of penis,C0238348,https://www.disgenet.org/browser/0/1/0/C0238348/
2f4eda4c-d273-5286-a9a3-8589ba5da720,Squamous cell carcinoma of pharynx,C1319317,https://www.disgenet.org/browser/0/1/0/C1319317/
1e67f92b-fe14-5069-84e4-5a9a13579574,Squamous cell carcinoma of skin,,
50f64ca4-5f30-5f83-bd56-d3580f9ad8cb,Squamous cell carcinoma of the head and neck,,
42852f0e-d64c-5c20-ba3f-b2d506eec545,Squamous cell carcinoma of the hypopharynx,C0280321,https://www.disgenet.org/browser/0/1/0/C0280321/
c307d6b7-6384-536e-9f06-933c05bae0e9,Squamous cell carcinoma of tongue,C0349566,https://www.disgenet.org/browser/0/1/0/C0349566/
e5216b01-584b-5d56-a96a-72aa2ecdd42e,Squamous cell carcinoma of tonsil,C0280317,https://www.disgenet.org/browser/0/1/0/C0280317/
9e39a57e-3a8a-5726-aee6-a6b3d569c08c,Squamous cell carcinoma of vulva,C0280856,https://www.disgenet.org/browser/0/1/0/C0280856/
a6f4be56-7831-5047-9fda-7dd038800bf7,Squamous Cell Neoplasms,C0206720,https://www.disgenet.org/browser/0/1/0/C0206720/
a0fee687-142e-5534-b62c-9462689ec034,Squamous intraepithelial lesion,,
1c4846ca-5806-5946-906c-f1a162757628,Squamous Lung Dysplasia,C1336084,https://www.disgenet.org/browser/0/1/0/C1336084/
0af17110-40e9-5d41-b9cc-54fe18ae54e5,ST segment elevation (finding),C0520886,https://www.disgenet.org/browser/0/1/0/C0520886/
cc08985d-5363-57f8-ab21-5006b512d042,ST segment elevation myocardial infarction,,
c0e80aef-eaa5-5286-9984-e5be86d1fd4a,Stable angina,C0340288,https://www.disgenet.org/browser/0/1/0/C0340288/
c9ccbb17-eba6-52b2-8fbd-0d4d376a970b,Stage 0 Breast Carcinoma,C0154084,https://www.disgenet.org/browser/0/1/0/C0154084/
fcdd71e4-33e8-5b2c-a255-5e339d159547,Stage 0 Skin Melanoma,C0346040,https://www.disgenet.org/browser/0/1/0/C0346040/
70ed3d4d-7f81-5974-837a-76b7a964a7a7,Stage 4S neuroblastoma,C1135161,https://www.disgenet.org/browser/0/1/0/C1135161/
dfc6dced-1b75-5475-801f-ebb1a5e29b27,Stage I Endometrial Carcinoma,C0813147,https://www.disgenet.org/browser/0/1/0/C0813147/
05ac4a5e-3a2f-5740-850a-2bf823735b08,Stage II Colon Cancer,,
f6c86a2a-2781-5555-b827-b8a8d5c14d38,Stage II Colon Cancer AJCC v7,C3146257,https://www.disgenet.org/browser/0/1/0/C3146257/
944b065d-0e16-514a-8073-bb9aa462d955,Stage II Colorectal Cancer,,
63910640-9633-5861-a196-98b7ab079bbb,Stage II Colorectal Cancer AJCC v7,C3146252,https://www.disgenet.org/browser/0/1/0/C3146252/
47f0c114-8afb-5507-82a0-00cf6e4e0119,Stage III Breast Cancer AJCC v6,C0278487,https://www.disgenet.org/browser/0/1/0/C0278487/
f4075968-a659-5d04-8bac-1c3448781531,Stage III Breast Cancer AJCC v7,C3146271,https://www.disgenet.org/browser/0/1/0/C3146271/
a2c449df-9f75-52b8-b7db-405af6ee1b2e,Stage III Colon Cancer,,
e4d7ac3f-8818-5e3c-9fd2-bbfec80204d6,Stage III Colon Cancer AJCC v7,C3146254,https://www.disgenet.org/browser/0/1/0/C3146254/
d84bf71c-107e-592f-a227-010939c439cd,Stage III Colorectal Cancer,,
c04dc7ad-7b58-598c-a51c-d5d0b4190ac4,Stage III Colorectal Cancer AJCC v7,C3146250,https://www.disgenet.org/browser/0/1/0/C3146250/
2f828357-f29b-5a2f-bf17-7f33e21dfebb,Stage III Cutaneous Melanoma AJCC v6,C0278882,https://www.disgenet.org/browser/0/1/0/C0278882/
f095deee-e746-51ec-a0c5-849491d9d69e,Stage IV Bladder Cancer AJCC v6,,
d0e42c9b-de04-5678-a690-3bfc0465b7b8,Stage IV Breast Cancer AJCC v6 and v7,C4520898,https://www.disgenet.org/browser/0/1/0/C4520898/
be42ed10-99f2-5e54-badb-b885d4abdbe9,Stage IV Colorectal Cancer,C3146251,https://www.disgenet.org/browser/0/1/0/C3146251/
4618b2c5-5704-5328-b49b-443c24de15eb,Stage IV Colorectal Cancer AJCC v7,C3146251,https://www.disgenet.org/browser/0/1/0/C3146251/
b30b7372-d5b9-5aaf-80c2-9cb61bdc886e,Stage IV Ovarian Carcinoma,C0278688,https://www.disgenet.org/browser/0/1/0/C0278688/
0d55c1f0-cb9b-5e4b-8335-6f78de49c9b4,Stage IV Skin Melanoma,C1321872,https://www.disgenet.org/browser/0/1/0/C1321872/
1a919236-c732-50ac-806c-43026287dd59,Staphylococcal Infections,,
21ce4f18-eab5-51a7-bf1e-f19beea1628f,Staphylococcal Scalded Skin Syndrome,C0038165,https://www.disgenet.org/browser/0/1/0/C0038165/
c9e2c6da-9b59-58b9-abf5-0e2bf8e3f227,Staphylococcal toxic shock syndrome,C3714602,https://www.disgenet.org/browser/0/1/0/C3714602/
2c3d0d45-5adc-5f91-9309-6167e43bb363,Staphylococcus aureus infection,,
50b30ab2-627d-5a8b-b389-bf6c239c16c7,Stargardt's disease,C0271093,https://www.disgenet.org/browser/0/1/0/C0271093/
b287a0cb-1cd3-5f5d-b85b-d1e454cf8bee,STARGARDT DISEASE 1 (disorder),C1855465,https://www.disgenet.org/browser/0/1/0/C1855465/
496668c2-9f1f-5b68-ae9b-a02d8f455ae4,Static Tremor,,
8cbba200-c0f8-526d-9d1a-c74d416b9ab3,Status Asthmaticus,C0038218,https://www.disgenet.org/browser/0/1/0/C0038218/
c88b1252-f944-5c9c-b891-340c506fe1a6,Status Dysraphicus,C0038219,https://www.disgenet.org/browser/0/1/0/C0038219/
5d01a6c0-e187-51b9-94a2-2c838666f4b6,Status Epilepticus,,
4af4b166-fad9-5464-9854-625da6b1ab25,Status Migrainosus,C0338489,https://www.disgenet.org/browser/0/1/0/C0338489/
04a8e672-a344-5530-8b6f-21fe59d377d5,Steatohepatitis,,
8aa2b0f5-6a53-5ddf-b7b8-5e586024a766,Steatorrhea,C0038238,https://www.disgenet.org/browser/0/1/0/C0038238/
db783b6c-2046-59b3-aa3b-a17c010a5149,Stenosis,,
b4edbf0e-daba-5c44-842e-a39908489132,Stenosis of external auditory canal,C0395837,https://www.disgenet.org/browser/0/1/0/C0395837/
8b2b7d49-b0c4-57ca-9c52-f75bdfeb02d5,Stereotyped Behavior,,
a8c8fba2-bb96-5be5-87fc-a013d35bd137,Stereotypic Movement Disorder,C0038273,https://www.disgenet.org/browser/0/1/0/C0038273/
8ac6e552-ef8c-5169-91d0-00de1d9bf6b3,Steroid-resistant nephrotic syndrome,C0403397,https://www.disgenet.org/browser/0/1/0/C0403397/
43bafad3-08f0-547f-b182-827d68c91d3d,Steroid-sensitive nephrotic syndrome,C0403396,https://www.disgenet.org/browser/0/1/0/C0403396/
dd4f375d-5e05-5243-9c9b-a8e323c0f61b,Steroid resistant nephrotic syndrome of childhood,C3266102,https://www.disgenet.org/browser/0/1/0/C3266102/
85753710-45bc-53b2-b43b-673a7d20b8c7,Steroid Sulfatase Deficiency Disease,C2717836,https://www.disgenet.org/browser/0/1/0/C2717836/
2360bcd1-50ab-5cae-9c22-9b65cbee13e0,Stevens-Johnson Syndrome,,
ec267fff-8b95-5afb-9bac-a41bedd845d6,Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum,C3658302,https://www.disgenet.org/browser/0/1/0/C3658302/
48ee6095-88f2-51e7-be99-92c4291914e5,Stickler syndrome (disorder),C0265253,https://www.disgenet.org/browser/0/1/0/C0265253/
3ce25b8e-d7ef-52c9-bb74-cead4617883e,Stiff-Person Syndrome,C0085292,https://www.disgenet.org/browser/0/1/0/C0085292/
e3589138-ded8-5bdc-b47e-2db61971d735,Stiff skin,,
3f78136c-440f-5c48-879b-57ab35e814f7,Stillbirth,C0595939,https://www.disgenet.org/browser/0/1/0/C0595939/
c39912be-6966-5350-b644-e4a131fc8994,Stinging Sensation,C0677500,https://www.disgenet.org/browser/0/1/0/C0677500/
cb146370-9b7b-5ce6-b18c-a2297df5150a,Stippled epiphyses,C1859126,https://www.disgenet.org/browser/0/1/0/C1859126/
90a6a74e-d8cb-59f4-aca4-0b0f856edfa2,Stomach Carcinoma,C0699791,https://www.disgenet.org/browser/0/1/0/C0699791/
0bd6d4c0-90ac-5cea-98c3-cde165e4f87d,Stomach Diseases,C0038354,https://www.disgenet.org/browser/0/1/0/C0038354/
1e3b0f53-552b-5c4a-accd-f66514c5284e,Stomach Neoplasms,C0038356,https://www.disgenet.org/browser/0/1/0/C0038356/
b64d8f2f-c691-5a44-9e08-300eeb37e1ae,Stomatitis,,
1cf8c804-bc59-5ccf-ad97-a8f6c962926e,stomatocytic anemia,C0272048,https://www.disgenet.org/browser/0/1/0/C0272048/
