id,label,pathway,acc,uri
f3b6b14b-7ec0-57f6-a7d0-5ff40af17a65,Pathogenesis of SARS-CoV-2 Mediated by nsp9-nsp10 Complex WP4884,Pathogenesis of SARS-CoV-2 Mediated by nsp9-nsp10 Complex,WP4884,https://www.wikipathways.org/index.php/Pathway:WP4884
874b687c-f9fb-55c1-a2db-c9c211ceaf2f,Pathogenic Escherichia coli infection WP2272,Pathogenic Escherichia coli infection,WP2272,https://www.wikipathways.org/index.php/Pathway:WP2272
4655af17-1171-521f-919e-bd5a3dd4c734,Pathways affected in adenoid cystic carcinoma WP3651,Pathways affected in adenoid cystic carcinoma,WP3651,https://www.wikipathways.org/index.php/Pathway:WP3651
a3e2a9d7-f4c5-5175-b4e4-7c0460267cc5,Pathways in clear cell renal cell carcinoma WP4018,Pathways in clear cell renal cell carcinoma,WP4018,https://www.wikipathways.org/index.php/Pathway:WP4018
6660fb65-f811-546b-ac11-1333989a9e6e,Pathways of nucleic acid metabolism and innate immune sensing WP4705,Pathways of nucleic acid metabolism and innate immune sensing,WP4705,https://www.wikipathways.org/index.php/Pathway:WP4705
cd703b8f-f893-5897-8d2a-95b52ae235dd,Pathways Regulating Hippo Signaling WP4540,Pathways Regulating Hippo Signaling,WP4540,https://www.wikipathways.org/index.php/Pathway:WP4540
55a6515f-7b87-5e7f-853e-9f803c864bc6,PDGF Pathway WP2526,PDGF Pathway,WP2526,https://www.wikipathways.org/index.php/Pathway:WP2526
fd06c643-d76e-594f-bda1-21f3d71b86d4,PDGFR-beta pathway WP3972,PDGFR-beta pathway,WP3972,https://www.wikipathways.org/index.php/Pathway:WP3972
625c4626-fa2e-5e35-a0e1-870920ad7de2,Pentose Phosphate Metabolism WP134,Pentose Phosphate Metabolism,WP134,https://www.wikipathways.org/index.php/Pathway:WP134
d61543e1-aa10-5858-9f3a-7deed89344d1,Peptide GPCRs WP24,Peptide GPCRs,WP24,https://www.wikipathways.org/index.php/Pathway:WP24
5a2c83d1-95f4-555e-b2bb-3876fa9f70cb,Peroxiredoxin 2 induced ovarian failure WP4873,Peroxiredoxin 2 induced ovarian failure,WP4873,https://www.wikipathways.org/index.php/Pathway:WP4873
52d46a63-4422-599f-ba38-993cafc4e7b5,"Phase I biotransformations, non P450 WP136","Phase I biotransformations, non P450",WP136,https://www.wikipathways.org/index.php/Pathway:WP136
852e6461-b7fd-575f-94ce-51a800dddf90,Phosphodiesterases in neuronal function WP4222,Phosphodiesterases in neuronal function,WP4222,https://www.wikipathways.org/index.php/Pathway:WP4222
82798966-d3f0-5ef8-a44a-95c87d82c375,Phosphoinositides metabolism WP4971,Phosphoinositides metabolism,WP4971,https://www.wikipathways.org/index.php/Pathway:WP4971
acbb2066-4069-5653-b383-7c90a5efbefe,Photodynamic therapy-induced AP-1 survival signaling. WP3611,Photodynamic therapy-induced AP-1 survival signaling.,WP3611,https://www.wikipathways.org/index.php/Pathway:WP3611
ee0a6997-5387-5ce0-92f2-c2ed5d19d897,Photodynamic therapy-induced HIF-1 survival signaling WP3614,Photodynamic therapy-induced HIF-1 survival signaling,WP3614,https://www.wikipathways.org/index.php/Pathway:WP3614
a6b10b5b-c34d-5138-9a01-e90a4c083cdf,Photodynamic therapy-induced NF-kB survival signaling WP3617,Photodynamic therapy-induced NF-kB survival signaling,WP3617,https://www.wikipathways.org/index.php/Pathway:WP3617
57a63524-6745-5406-b158-cd88bebff186,Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling WP3612,Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling,WP3612,https://www.wikipathways.org/index.php/Pathway:WP3612
5dee5cd4-ac12-5d56-b429-efdbdd539327,Photodynamic therapy-induced unfolded protein response WP3613,Photodynamic therapy-induced unfolded protein response,WP3613,https://www.wikipathways.org/index.php/Pathway:WP3613
6fcbf94b-0f50-532a-9f41-ecd20bd85d24,Physiological and pathological hypertrophy of the heart WP1528,Physiological and pathological hypertrophy of the heart,WP1528,https://www.wikipathways.org/index.php/Pathway:WP1528
02165ab1-6281-5783-abc9-9a39b02cf486,Phytochemical activity on NRF2 transcriptional activation WP3,Phytochemical activity on NRF2 transcriptional activation,WP3,https://www.wikipathways.org/index.php/Pathway:WP3
91eca660-7f86-582d-959d-e60ba5073a40,PI3K-Akt signaling pathway WP4172,PI3K-Akt signaling pathway,WP4172,https://www.wikipathways.org/index.php/Pathway:WP4172
f80e3e2b-da95-55b6-8af8-e49314b27ae2,PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844,PI3K-AKT-mTOR signaling pathway and therapeutic opportunities,WP3844,https://www.wikipathways.org/index.php/Pathway:WP3844
d5534882-4006-5aa9-934f-cfa260167409,PI3K/AKT/mTOR - VitD3 signaling WP4141,PI3K/AKT/mTOR - VitD3 signaling,WP4141,https://www.wikipathways.org/index.php/Pathway:WP4141
7e720194-937f-5796-83a8-f0d6cde4b0cd,Pilocytic astrocytoma WP2253,Pilocytic astrocytoma,WP2253,https://www.wikipathways.org/index.php/Pathway:WP2253
a0fd9691-e19d-5d49-af90-b8a1d438fa53,PKC-gamma calcium signaling pathway in ataxia WP4760,PKC-gamma calcium signaling pathway in ataxia,WP4760,https://www.wikipathways.org/index.php/Pathway:WP4760
84fe642d-a79c-57b4-8e51-00603dd23f54,Platelet-mediated interactions with vascular and circulating cells WP4462,Platelet-mediated interactions with vascular and circulating cells,WP4462,https://www.wikipathways.org/index.php/Pathway:WP4462
29e22385-a238-5ed1-8f4d-97d9c4d05248,PPAR signaling pathway WP3942,PPAR signaling pathway,WP3942,https://www.wikipathways.org/index.php/Pathway:WP3942
d2b17cd5-785a-522f-9cc8-fed0f128977d,PPAR-alpha pathway WP2878,PPAR-alpha pathway,WP2878,https://www.wikipathways.org/index.php/Pathway:WP2878
04a12891-a6c6-501c-a699-0f45fa937ea4,Prader-Willi and Angelman Syndrome WP3998,Prader-Willi and Angelman Syndrome,WP3998,https://www.wikipathways.org/index.php/Pathway:WP3998
e331179d-59f6-5b0f-b96f-3ff413dcdcef,Pre-implantation embryo WP3527,Pre-implantation embryo,WP3527,https://www.wikipathways.org/index.php/Pathway:WP3527
87609717-a346-5714-9ba0-8f5dfd47ae9c,Pregnane X receptor pathway WP2876,Pregnane X receptor pathway,WP2876,https://www.wikipathways.org/index.php/Pathway:WP2876
f27a6f0d-5ee7-5db8-9e0d-b931b546c7a0,Primary focal segmental glomerulosclerosis (FSGS) WP2572,Primary focal segmental glomerulosclerosis (FSGS),WP2572,https://www.wikipathways.org/index.php/Pathway:WP2572
2ec9b7be-475d-56e4-96ec-fa34b2d7881f,Prion disease pathway WP3995,Prion disease pathway,WP3995,https://www.wikipathways.org/index.php/Pathway:WP3995
e2865b75-517b-5741-9699-855032bfbd2e,Prolactin Signaling Pathway WP2037,Prolactin Signaling Pathway,WP2037,https://www.wikipathways.org/index.php/Pathway:WP2037
b659503d-b688-5990-a59c-a5065cd5893b,Prostaglandin Synthesis and Regulation WP98,Prostaglandin Synthesis and Regulation,WP98,https://www.wikipathways.org/index.php/Pathway:WP98
1fb489b0-0411-5d55-8ca8-4e2cd4483d1a,Proteasome Degradation WP183,Proteasome Degradation,WP183,https://www.wikipathways.org/index.php/Pathway:WP183
ed02b565-fe48-55ea-9e26-1f07b2d94ce4,Proteoglycan biosynthesis WP4784,Proteoglycan biosynthesis,WP4784,https://www.wikipathways.org/index.php/Pathway:WP4784
ab5aa183-fe9a-5e3e-9b0f-0b8f17a6ae3c,Proximal tubule transport WP4917,Proximal tubule transport,WP4917,https://www.wikipathways.org/index.php/Pathway:WP4917
4b78ccf7-63f0-582f-95a9-30ad64b360d5,PTF1A related regulatory pathway WP4147,PTF1A related regulatory pathway,WP4147,https://www.wikipathways.org/index.php/Pathway:WP4147
3b63a301-2c8f-59cf-a769-5d6a3af1bea8,Purine metabolism and related disorders WP4224,Purine metabolism and related disorders,WP4224,https://www.wikipathways.org/index.php/Pathway:WP4224
35e27982-832a-597f-b0a2-cb667bc40375,Purine metabolism WP4792,Purine metabolism,WP4792,https://www.wikipathways.org/index.php/Pathway:WP4792
9f82eb58-3876-5921-8431-e30e283cf200,Purinergic signaling WP4900,Purinergic signaling,WP4900,https://www.wikipathways.org/index.php/Pathway:WP4900
376ea9d2-ab54-5738-8e73-09691e5eacaa,Pyrimidine metabolism and related diseases WP4225,Pyrimidine metabolism and related diseases,WP4225,https://www.wikipathways.org/index.php/Pathway:WP4225
c786229f-57a1-5860-adae-9c121f98ae3f,Pyrimidine metabolism WP4022,Pyrimidine metabolism,WP4022,https://www.wikipathways.org/index.php/Pathway:WP4022
835d9740-715c-5993-9c92-cba992378369,RAC1/PAK1/p38/MMP2 Pathway WP3303,RAC1/PAK1/p38/MMP2 Pathway,WP3303,https://www.wikipathways.org/index.php/Pathway:WP3303
88fc0567-3d02-5799-9c02-3cb36f116038,RalA downstream regulated genes WP2290,RalA downstream regulated genes,WP2290,https://www.wikipathways.org/index.php/Pathway:WP2290
e84e0037-5946-566e-bc3a-caa0589d0ed5,RANKL/RANK signaling pathway WP2018,RANKL/RANK signaling pathway,WP2018,https://www.wikipathways.org/index.php/Pathway:WP2018
3168200c-cee2-5e37-bf37-e99bacf6d2e4,RAS and bradykinin pathways in COVID-19 WP4969,RAS and bradykinin pathways in COVID-19,WP4969,https://www.wikipathways.org/index.php/Pathway:WP4969
37b6e276-d665-53e0-aa89-f71fa5e3a320,Ras signaling WP4223,Ras signaling,WP4223,https://www.wikipathways.org/index.php/Pathway:WP4223
e0e9e87a-497d-5ad8-aba6-96884d7706d9,Regucalcin in proximal tubule epithelial kidney cells WP4838,Regucalcin in proximal tubule epithelial kidney cells,WP4838,https://www.wikipathways.org/index.php/Pathway:WP4838
151c1aad-4778-57e2-9f2d-e40306b53882,Regulation of Actin Cytoskeleton WP51,Regulation of Actin Cytoskeleton,WP51,https://www.wikipathways.org/index.php/Pathway:WP51
15eff278-918c-51a6-95d4-96812e30b206,Regulation of apoptosis by parathyroid hormone-related protein WP3872,Regulation of apoptosis by parathyroid hormone-related protein,WP3872,https://www.wikipathways.org/index.php/Pathway:WP3872
73a7c6bd-00b1-5252-b6b4-e4382d7e9ec1,Regulation of Microtubule Cytoskeleton WP2038,Regulation of Microtubule Cytoskeleton,WP2038,https://www.wikipathways.org/index.php/Pathway:WP2038
a6f7c470-b706-5891-af0f-f281ac301d7f,Regulation of sister chromatid separation at the metaphase-anaphase transition WP4240,Regulation of sister chromatid separation at the metaphase-anaphase transition,WP4240,https://www.wikipathways.org/index.php/Pathway:WP4240
e449dcb2-bfa6-5f99-ab54-216807ed9ebf,Regulation of toll-like receptor signaling pathway WP1449,Regulation of toll-like receptor signaling pathway,WP1449,https://www.wikipathways.org/index.php/Pathway:WP1449
f1a97c80-07ac-5c7c-ba5a-adf9dd43a38a,Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds WP3664,Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds,WP3664,https://www.wikipathways.org/index.php/Pathway:WP3664
b9b9bb77-21b6-5108-bae0-9a82744ee573,Regulatory circuits of the STAT3 signaling pathway WP4538,Regulatory circuits of the STAT3 signaling pathway,WP4538,https://www.wikipathways.org/index.php/Pathway:WP4538
626a6a4e-c68a-51a1-bf23-fb6302585fd9,"Relationship between inflammation, COX-2 and EGFR WP4483","Relationship between inflammation, COX-2 and EGFR",WP4483,https://www.wikipathways.org/index.php/Pathway:WP4483
a7d905e2-016f-5a1f-a3ec-bd2518870e5a,Renin-angiotensin-aldosterone system (RAAS) WP4756,Renin-angiotensin-aldosterone system (RAAS),WP4756,https://www.wikipathways.org/index.php/Pathway:WP4756
6f924b57-baeb-5826-b3ca-f5b8c21de878,Resistin as a regulator of inflammation WP4481,Resistin as a regulator of inflammation,WP4481,https://www.wikipathways.org/index.php/Pathway:WP4481
d281cfd8-e05d-56f7-9700-a190db51b7fe,Retinoblastoma gene in cancer WP2446,Retinoblastoma gene in cancer,WP2446,https://www.wikipathways.org/index.php/Pathway:WP2446
c74c05c0-354d-5d5d-a07d-f86136a7c3cb,Rett syndrome causing genes WP4312,Rett syndrome causing genes,WP4312,https://www.wikipathways.org/index.php/Pathway:WP4312
d07b17a0-a089-5e49-ae51-69403c4853cd,Riboflavin and CoQ disorders WP5037,Riboflavin and CoQ disorders,WP5037,https://www.wikipathways.org/index.php/Pathway:WP5037
40029878-c2ae-533b-9817-debdbbb86968,Robo4 and VEGF Signaling Pathways Crosstalk WP3943,Robo4 and VEGF Signaling Pathways Crosstalk,WP3943,https://www.wikipathways.org/index.php/Pathway:WP3943
2d54bd0e-cc0b-5b8a-80ee-d91bbb55fba4,Role of Altered Glycolysation of MUC1 in Tumour Microenvironment WP4480,Role of Altered Glycolysation of MUC1 in Tumour Microenvironment,WP4480,https://www.wikipathways.org/index.php/Pathway:WP4480
5aa37260-c543-5dd3-bc4d-b01fceeb13c2,Role of Osx and miRNAs in tooth development WP3971,Role of Osx and miRNAs in tooth development,WP3971,https://www.wikipathways.org/index.php/Pathway:WP3971
8e3af80d-da19-59bc-ae81-e01543cc7342,SARS coronavirus and innate immunity WP4912,SARS coronavirus and innate immunity,WP4912,https://www.wikipathways.org/index.php/Pathway:WP4912
41c01938-7a9e-59fe-9642-6dfb4f4877fa,SARS-CoV-2 altering angiogenesis via NRP1 WP5065,SARS-CoV-2 altering angiogenesis via NRP1,WP5065,https://www.wikipathways.org/index.php/Pathway:WP5065
694e1dfc-b2db-5aa6-8b1e-2f239dce3c22,SARS-CoV-2 and angiotensin-converting enzyme 2 receptor: molecular mechanisms WP4883,SARS-CoV-2 and angiotensin-converting enzyme 2 receptor: molecular mechanisms,WP4883,https://www.wikipathways.org/index.php/Pathway:WP4883
c1cf0527-a68e-53f8-9735-4d0c88e5c796,SARS-CoV-2 and COVID-19 Pathway WP4846,SARS-CoV-2 and COVID-19 Pathway,WP4846,https://www.wikipathways.org/index.php/Pathway:WP4846
b167ee9e-639a-525a-b9ab-971dea2b934e,SARS-CoV-2 innate immunity evasion and cell-specific immune response WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,WP5039,https://www.wikipathways.org/index.php/Pathway:WP5039
895befd5-45dd-5af6-8b64-3e593d55fc01,SARS-CoV-2 mitochondrial interactions WP5038,SARS-CoV-2 mitochondrial interactions,WP5038,https://www.wikipathways.org/index.php/Pathway:WP5038
339488b1-f871-53f1-a744-c18c784fade2,SCFA and skeletal muscle substrate metabolism WP4030,SCFA and skeletal muscle substrate metabolism,WP4030,https://www.wikipathways.org/index.php/Pathway:WP4030
07d1a116-ae63-5553-8be7-a649663b6a86,Secretion of Hydrochloric Acid in Parietal Cells WP2597,Secretion of Hydrochloric Acid in Parietal Cells,WP2597,https://www.wikipathways.org/index.php/Pathway:WP2597
d83c3807-3ca6-57a1-94bc-156a3b874e9b,Selective expression of chemokine receptors during T-cell polarization WP4494,Selective expression of chemokine receptors during T-cell polarization,WP4494,https://www.wikipathways.org/index.php/Pathway:WP4494
186b0721-74a9-53e4-8007-30aa455d6a50,Selenium Micronutrient Network WP15,Selenium Micronutrient Network,WP15,https://www.wikipathways.org/index.php/Pathway:WP15
94adb34e-a36b-5cd1-b546-74254cdb5e0b,Senescence and Autophagy in Cancer WP615,Senescence and Autophagy in Cancer,WP615,https://www.wikipathways.org/index.php/Pathway:WP615
d46f4d84-dfd5-5b07-a2bf-25c3f228021c,Serine Metabolism WP4688,Serine Metabolism,WP4688,https://www.wikipathways.org/index.php/Pathway:WP4688
0ed48a3f-85e6-5986-b081-03943867c788,Serotonin and anxiety WP3947,Serotonin and anxiety,WP3947,https://www.wikipathways.org/index.php/Pathway:WP3947
45c05839-5e55-5e3e-8a3c-1bc2ac9b7426,Serotonin and anxiety-related events WP3944,Serotonin and anxiety-related events,WP3944,https://www.wikipathways.org/index.php/Pathway:WP3944
62d62b1f-5b3d-506e-b428-e64c0b07eada,Serotonin Receptor 2 and ELK-SRF/GATA4 signaling WP732,Serotonin Receptor 2 and ELK-SRF/GATA4 signaling,WP732,https://www.wikipathways.org/index.php/Pathway:WP732
b6ad97fd-1f04-5763-b0ea-afcfb7e4611b,Serotonin Receptor 4/6/7 and NR3C Signaling WP734,Serotonin Receptor 4/6/7 and NR3C Signaling,WP734,https://www.wikipathways.org/index.php/Pathway:WP734
259295ed-aa1d-5494-8a22-a30b08036403,Serotonin Transporter Activity WP1455,Serotonin Transporter Activity,WP1455,https://www.wikipathways.org/index.php/Pathway:WP1455
09804d1b-887d-500a-99df-fd263af507a5,Signal Transduction of S1P Receptor WP26,Signal Transduction of S1P Receptor,WP26,https://www.wikipathways.org/index.php/Pathway:WP26
5612a40e-7461-57c6-93ac-8723ab318974,Signal transduction through IL1R WP4496,Signal transduction through IL1R,WP4496,https://www.wikipathways.org/index.php/Pathway:WP4496
dd961bcc-d608-534e-a44d-acaceae33e56,Signaling of Hepatocyte Growth Factor Receptor WP313,Signaling of Hepatocyte Growth Factor Receptor,WP313,https://www.wikipathways.org/index.php/Pathway:WP313
dc134473-ec62-53aa-b9ed-e6e1b9dd41e2,Simplified Depiction of MYD88 Distinct Input-Output Pathway WP3877,Simplified Depiction of MYD88 Distinct Input-Output Pathway,WP3877,https://www.wikipathways.org/index.php/Pathway:WP3877
59dc7311-833c-53f6-8aaa-211966bf2ebd,Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway WP3670,Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway,WP3670,https://www.wikipathways.org/index.php/Pathway:WP3670
ab4dbfd6-9a16-5824-a779-bdaa6e7c7166,Sleep regulation WP3591,Sleep regulation,WP3591,https://www.wikipathways.org/index.php/Pathway:WP3591
e2a3011d-f827-5d07-899e-fcfde77d866e,Small cell lung cancer WP4658,Small cell lung cancer,WP4658,https://www.wikipathways.org/index.php/Pathway:WP4658
1bfd18ae-8d77-50c1-8750-cec4628ab24f,Small Ligand GPCRs WP247,Small Ligand GPCRs,WP247,https://www.wikipathways.org/index.php/Pathway:WP247
21862cb9-dc25-5bb5-90f6-a476d971bbc0,Somatic sex determination WP4814,Somatic sex determination,WP4814,https://www.wikipathways.org/index.php/Pathway:WP4814
965b5a84-3f64-5aa6-af59-1bd2025d08ad,Somatroph axis (GH) and its relationship to dietary restriction and aging WP4186,Somatroph axis (GH) and its relationship to dietary restriction and aging,WP4186,https://www.wikipathways.org/index.php/Pathway:WP4186
4bfa474c-f089-53cd-886f-29705ce0932a,Somitogenesis in the context of spondylocostal dysostosis WP4785,Somitogenesis in the context of spondylocostal dysostosis,WP4785,https://www.wikipathways.org/index.php/Pathway:WP4785
f8b8c2b8-cc6e-5c15-b4c5-00e1b3da1f2f,Sphingolipid Metabolism (general overview) WP4725,Sphingolipid Metabolism (general overview),WP4725,https://www.wikipathways.org/index.php/Pathway:WP4725
8d210225-e89d-52a7-9504-19b4706ae1e1,Sphingolipid Metabolism (integrated pathway) WP4726,Sphingolipid Metabolism (integrated pathway),WP4726,https://www.wikipathways.org/index.php/Pathway:WP4726
1fe6e47f-90c9-5403-a9bf-223d4301894f,Sphingolipid pathway WP1422,Sphingolipid pathway,WP1422,https://www.wikipathways.org/index.php/Pathway:WP1422
28811a30-1d50-5bf8-a873-17f17a54c092,Spinal Cord Injury WP2431,Spinal Cord Injury,WP2431,https://www.wikipathways.org/index.php/Pathway:WP2431
ab024aa3-19e9-5483-b8b0-cef32f6806f0,Splicing factor NOVA regulated synaptic proteins WP4148,Splicing factor NOVA regulated synaptic proteins,WP4148,https://www.wikipathways.org/index.php/Pathway:WP4148
70a7cfb9-09c2-5fa7-97ea-7f1b06e3ea48,SREBF and miR33 in cholesterol and lipid homeostasis WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,WP2011,https://www.wikipathways.org/index.php/Pathway:WP2011
f8c3696c-12e7-5864-890e-04cd987a93dd,SRF and miRs in Smooth Muscle Differentiation and Proliferation WP1991,SRF and miRs in Smooth Muscle Differentiation and Proliferation,WP1991,https://www.wikipathways.org/index.php/Pathway:WP1991
7b66d352-e156-552d-8354-a5e60299d599,Statin inhibition of cholesterol production WP430,Statin inhibition of cholesterol production,WP430,https://www.wikipathways.org/index.php/Pathway:WP430
7ad3beb6-290b-5cee-afb9-21b227f10031,Steroid Biosynthesis WP496,Steroid Biosynthesis,WP496,https://www.wikipathways.org/index.php/Pathway:WP496
1ecaca0e-b814-5065-9faa-f2d02c5b4cc4,Sterol regulatory element-binding proteins (SREBP) signaling WP1982,Sterol regulatory element-binding proteins (SREBP) signaling,WP1982,https://www.wikipathways.org/index.php/Pathway:WP1982
d6c36da2-ef44-514c-9553-8be594f17b76,STING pathway in Kawasaki-like disease and COVID-19 WP4961,STING pathway in Kawasaki-like disease and COVID-19,WP4961,https://www.wikipathways.org/index.php/Pathway:WP4961
b447cdab-6da2-5f76-a33d-460654601585,Striated Muscle Contraction Pathway WP383,Striated Muscle Contraction Pathway,WP383,https://www.wikipathways.org/index.php/Pathway:WP383
0ddccc92-277c-5aa6-a69d-4b3af401906e,Structural Pathway of Interleukin 1 (IL-1) WP2637,Structural Pathway of Interleukin 1 (IL-1),WP2637,https://www.wikipathways.org/index.php/Pathway:WP2637
29f2a79d-4085-50f9-a2f7-f141800a109d,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways,WP706,https://www.wikipathways.org/index.php/Pathway:WP706
051002f9-cd6c-5be0-9e58-1e03cad0688e,Sulfation Biotransformation Reaction WP692,Sulfation Biotransformation Reaction,WP692,https://www.wikipathways.org/index.php/Pathway:WP692
97ed9de8-3771-514b-906f-e15a161eafec,Sulindac Metabolic Pathway WP2542,Sulindac Metabolic Pathway,WP2542,https://www.wikipathways.org/index.php/Pathway:WP2542
4191f7d4-0fd2-579d-8000-529eaa0c79b1,Supression of HMGB1 mediated inflammation by THBD WP4479,Supression of HMGB1 mediated inflammation by THBD,WP4479,https://www.wikipathways.org/index.php/Pathway:WP4479
4d2bfcdf-2e1d-5e8f-bd56-1f0031ece1f4,Synaptic signaling pathways associated with autism spectrum disorder WP4539,Synaptic signaling pathways associated with autism spectrum disorder,WP4539,https://www.wikipathways.org/index.php/Pathway:WP4539
d414ea9a-0240-54d3-93a8-1c34e023531e,Synaptic Vesicle Pathway WP2267,Synaptic Vesicle Pathway,WP2267,https://www.wikipathways.org/index.php/Pathway:WP2267
89d18008-eb6c-5072-b556-e840b36fe8d2,Synthesis and Degradation of Ketone Bodies WP311,Synthesis and Degradation of Ketone Bodies,WP311,https://www.wikipathways.org/index.php/Pathway:WP311
2d5e523d-a879-599f-aad6-f2e103fdacd7,T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863,T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection,WP3863,https://www.wikipathways.org/index.php/Pathway:WP3863
19d7f8d6-32a2-586b-8377-ae21b16a68e4,T-cell receptor (TCR) signaling pathway WP69,T-cell receptor (TCR) signaling pathway,WP69,https://www.wikipathways.org/index.php/Pathway:WP69
46714193-690c-560d-9f4a-d6933a451c69,T-Cell Receptor and Co-stimulatory Signaling WP2583,T-Cell Receptor and Co-stimulatory Signaling,WP2583,https://www.wikipathways.org/index.php/Pathway:WP2583
b2d8a0cb-078b-5157-bcf1-18533b8045f1,Tamoxifen metabolism WP691,Tamoxifen metabolism,WP691,https://www.wikipathways.org/index.php/Pathway:WP691
0b553537-1591-5f4d-9cc9-83fe27c5a59d,Target Of Rapamycin (TOR) Signaling WP1471,Target Of Rapamycin (TOR) Signaling,WP1471,https://www.wikipathways.org/index.php/Pathway:WP1471
a0f990f3-0cd0-5c62-94ae-9de586a2ba0a,TCA Cycle (aka Krebs or citric acid cycle) WP78,TCA Cycle (aka Krebs or citric acid cycle),WP78,https://www.wikipathways.org/index.php/Pathway:WP78
dcabac39-1414-59c7-b569-790920a254fd,TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc) WP2453,TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc),WP2453,https://www.wikipathways.org/index.php/Pathway:WP2453
59c15696-8fcd-5939-a2d9-5faca3a44015,TCA cycle in senescence WP5050,TCA cycle in senescence,WP5050,https://www.wikipathways.org/index.php/Pathway:WP5050
6007e9a5-aa3b-5376-8e19-bf5c7e7d783c,TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer WP2868,TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer,WP2868,https://www.wikipathways.org/index.php/Pathway:WP2868
fbfb3c5b-081d-5c93-94b6-8cf9896e978d,TFs regulate miRNAs related to cardiac hypertrophy WP1559,TFs regulate miRNAs related to cardiac hypertrophy,WP1559,https://www.wikipathways.org/index.php/Pathway:WP1559
f563945c-2786-5079-86d8-b903d5c7f620,TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition WP3859,TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition,WP3859,https://www.wikipathways.org/index.php/Pathway:WP3859
245aeecb-bbfd-5421-9b8b-e49e7ed824a4,TGF-beta receptor signaling in skeletal dysplasias WP4816,TGF-beta receptor signaling in skeletal dysplasias,WP4816,https://www.wikipathways.org/index.php/Pathway:WP4816
aa52ba89-e6ca-549f-b133-8f21d0ff8665,TGF-beta Receptor Signaling WP560,TGF-beta Receptor Signaling,WP560,https://www.wikipathways.org/index.php/Pathway:WP560
c071bfad-c0ad-5187-9819-e93dfda9f793,TGF-beta Signaling Pathway WP366,TGF-beta Signaling Pathway,WP366,https://www.wikipathways.org/index.php/Pathway:WP366
126e9fe1-ac42-58a9-a8d0-e61de2f9d7ed,Tgif disruption of Shh signaling WP3674,Tgif disruption of Shh signaling,WP3674,https://www.wikipathways.org/index.php/Pathway:WP3674
623f7234-dab5-5fb9-bb57-8ea1543da8bd,The alternative pathway of fetal androgen synthesis WP4524,The alternative pathway of fetal androgen synthesis,WP4524,https://www.wikipathways.org/index.php/Pathway:WP4524
5e1cca7e-1147-53f8-9b8f-54eda30c1e2f,The influence of laminopathies on Wnt signaling WP4844,The influence of laminopathies on Wnt signaling,WP4844,https://www.wikipathways.org/index.php/Pathway:WP4844
48358e55-fdb4-536f-be05-9e9d6fc4c105,The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies WP4879,The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies,WP4879,https://www.wikipathways.org/index.php/Pathway:WP4879
8a757166-cff0-5210-adc0-b578256553a2,Thermogenesis WP4321,Thermogenesis,WP4321,https://www.wikipathways.org/index.php/Pathway:WP4321
0b3bbdb4-4329-5bd1-a5c1-a33d7f1a0d0d,Thiamine metabolic pathways WP4297,Thiamine metabolic pathways,WP4297,https://www.wikipathways.org/index.php/Pathway:WP4297
d3729993-709f-5f3a-a14c-d67bc218b8ba,Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203,Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway,WP2203,https://www.wikipathways.org/index.php/Pathway:WP2203
e120ee82-bbe9-53d2-bce4-50060b1a281a,Thyroid hormones production and their peripheral downstream signaling effects WP4746,Thyroid hormones production and their peripheral downstream signaling effects,WP4746,https://www.wikipathways.org/index.php/Pathway:WP4746
a8a8ff26-932a-5d73-ab33-e2489dacaf77,Thyroid stimulating hormone (TSH) signaling pathway WP2032,Thyroid stimulating hormone (TSH) signaling pathway,WP2032,https://www.wikipathways.org/index.php/Pathway:WP2032
e169cb3d-0e5d-54d1-9518-116255579bfa,Thyroxine (Thyroid Hormone) Production WP1981,Thyroxine (Thyroid Hormone) Production,WP1981,https://www.wikipathways.org/index.php/Pathway:WP1981
